TICKER	FILE
ASC	analyst_targets_NYSE_A.txt
ASH	analyst_targets_NYSE_A.txt
ASIX	analyst_targets_NYSE_A.txt
ASPN	analyst_targets_NYSE_A.txt
ASR	analyst_targets_NYSE_A.txt
ASX	analyst_targets_NYSE_A.txt
ATEN	analyst_targets_NYSE_A.txt
ATHM.CH	analyst_targets_NYSE_A.txt
ATI	analyst_targets_NYSE_A.txt
ATKR	analyst_targets_NYSE_A.txt
ATMU	analyst_targets_NYSE_A.txt
ATNM	analyst_targets_NYSE_A.txt
ATO	analyst_targets_NYSE_A.txt
ATR	analyst_targets_NYSE_A.txt
ATS	analyst_targets_NYSE_A.txt
AU	analyst_targets_NYSE_A.txt
AUB	analyst_targets_NYSE_A.txt
AVA	analyst_targets_NYSE_A.txt
AVEX	analyst_targets_NYSE_A.txt
AVNT.US	analyst_targets_NYSE_A.txt
AVTR	analyst_targets_NYSE_A.txt
AVY	analyst_targets_NYSE_A.txt
AWI	analyst_targets_NYSE_A.txt
AWK	analyst_targets_NYSE_A.txt
AWR	analyst_targets_NYSE_A.txt
AX	analyst_targets_NYSE_A.txt
AXP	analyst_targets_NYSE_A.txt
AXS.US	analyst_targets_NYSE_A.txt
AXTA	analyst_targets_NYSE_A.txt
AYI	analyst_targets_NYSE_A.txt
AZO	analyst_targets_NYSE_A.txt
AZZ	analyst_targets_NYSE_A.txt
B	analyst_targets_NYSE_B.txt
BA	analyst_targets_NYSE_B.txt
BABA	analyst_targets_NYSE_B.txt
BAC	analyst_targets_NYSE_B.txt
BAH	analyst_targets_NYSE_B.txt
BALL	analyst_targets_NYSE_B.txt
BAM	analyst_targets_NYSE_B.txt
BANC	analyst_targets_NYSE_B.txt
BAP	analyst_targets_NYSE_B.txt
BARK	analyst_targets_NYSE_B.txt
BAX	analyst_targets_NYSE_B.txt
BB	analyst_targets_NYSE_B.txt
BBAI	analyst_targets_NYSE_B.txt
BBAR	analyst_targets_NYSE_B.txt
BBDC	analyst_targets_NYSE_B.txt
BBT	analyst_targets_NYSE_B.txt
BBUC	analyst_targets_NYSE_B.txt
BBVA.US	analyst_targets_NYSE_B.txt
BBW	analyst_targets_NYSE_B.txt
BBWI	analyst_targets_NYSE_B.txt
BBY	analyst_targets_NYSE_B.txt
BC	analyst_targets_NYSE_B.txt
BCC	analyst_targets_NYSE_B.txt
BCE	analyst_targets_NYSE_B.txt
BCH.US	analyst_targets_NYSE_B.txt
BCO	analyst_targets_NYSE_B.txt
BCS	analyst_targets_NYSE_B.txt
BCSF	analyst_targets_NYSE_B.txt
BDC	analyst_targets_NYSE_B.txt
BDN	analyst_targets_NYSE_B.txt
BDX	analyst_targets_NYSE_B.txt
BE	analyst_targets_NYSE_B.txt
BEKE	analyst_targets_NYSE_B.txt
BEN	analyst_targets_NYSE_B.txt
BEPC	analyst_targets_NYSE_B.txt
BETA	analyst_targets_NYSE_B.txt
BF-B	analyst_targets_NYSE_B.txt
BF.A	analyst_targets_NYSE_B.txt
BFAM	analyst_targets_NYSE_B.txt
BFH	analyst_targets_NYSE_B.txt
BFLY	analyst_targets_NYSE_B.txt
BG	analyst_targets_NYSE_B.txt
BGS	analyst_targets_NYSE_B.txt
BHB	analyst_targets_NYSE_B.txt
BHC	analyst_targets_NYSE_B.txt
BHE	analyst_targets_NYSE_B.txt
BHP	analyst_targets_NYSE_B.txt
BHVN	analyst_targets_NYSE_B.txt
BILL	analyst_targets_NYSE_B.txt
BIO.US	analyst_targets_NYSE_B.txt
BIP	analyst_targets_NYSE_B.txt
BIPC	analyst_targets_NYSE_B.txt
BIRK	analyst_targets_NYSE_B.txt
BJ	analyst_targets_NYSE_B.txt
BKD	analyst_targets_NYSE_B.txt
BKE	analyst_targets_NYSE_B.txt
BKH	analyst_targets_NYSE_B.txt
BKR	analyst_targets_NYSE_B.txt
BKSY	analyst_targets_NYSE_B.txt
BKTI	analyst_targets_NYSE_B.txt
BKU	analyst_targets_NYSE_B.txt
BKV	analyst_targets_NYSE_B.txt
BLCO	analyst_targets_NYSE_B.txt
BLDR	analyst_targets_NYSE_B.txt
BLK	analyst_targets_NYSE_B.txt
BLND.US	analyst_targets_NYSE_B.txt
BLSH	analyst_targets_NYSE_B.txt
BMA	analyst_targets_NYSE_B.txt
BMI	analyst_targets_NYSE_B.txt
BMNR	analyst_targets_NYSE_B.txt
BMO	analyst_targets_NYSE_B.txt
BMY	analyst_targets_NYSE_B.txt
BN.US	analyst_targets_NYSE_B.txt
BNL	analyst_targets_NYSE_B.txt
BNS	analyst_targets_NYSE_B.txt
BNY	analyst_targets_NYSE_B.txt
BOBS	analyst_targets_NYSE_B.txt
BOH	analyst_targets_NYSE_B.txt
BOOT	analyst_targets_NYSE_B.txt
BORR	analyst_targets_NYSE_B.txt
BOX	analyst_targets_NYSE_B.txt
BP.US	analyst_targets_NYSE_B.txt
BR	analyst_targets_NYSE_B.txt
BRBR	analyst_targets_NYSE_B.txt
BRC	analyst_targets_NYSE_B.txt
BRCC	analyst_targets_NYSE_B.txt
BRK.B	analyst_targets_NYSE_B.txt
BRO	analyst_targets_NYSE_B.txt
BROS	analyst_targets_NYSE_B.txt
BRSL	analyst_targets_NYSE_B.txt
BRSP	analyst_targets_NYSE_B.txt
BRT	analyst_targets_NYSE_B.txt
BRX	analyst_targets_NYSE_B.txt
BSAC	analyst_targets_NYSE_B.txt
BSBR	analyst_targets_NYSE_B.txt
BSM	analyst_targets_NYSE_B.txt
BSX.US	analyst_targets_NYSE_B.txt
BTG.US	analyst_targets_NYSE_B.txt
BTGO	analyst_targets_NYSE_B.txt
BTU	analyst_targets_NYSE_B.txt
BUD	analyst_targets_NYSE_B.txt
BUR	analyst_targets_NYSE_B.txt
BURL	analyst_targets_NYSE_B.txt
BV.US	analyst_targets_NYSE_B.txt
BVN	analyst_targets_NYSE_B.txt
BW	analyst_targets_NYSE_B.txt
BWA	analyst_targets_NYSE_B.txt
BWXT	analyst_targets_NYSE_B.txt
BX	analyst_targets_NYSE_B.txt
BXC	analyst_targets_NYSE_B.txt
BXDC	analyst_targets_NYSE_B.txt
BXMT	analyst_targets_NYSE_B.txt
BXP	analyst_targets_NYSE_B.txt
BXSL	analyst_targets_NYSE_B.txt
BY	analyst_targets_NYSE_B.txt
BYD	analyst_targets_NYSE_B.txt
BZH	analyst_targets_NYSE_B.txt
C	analyst_targets_NYSE_C1.txt
CAAP	analyst_targets_NYSE_C1.txt
CABO	analyst_targets_NYSE_C1.txt
CACI	analyst_targets_NYSE_C1.txt
CAG	analyst_targets_NYSE_C1.txt
CAH	analyst_targets_NYSE_C1.txt
CALX.US	analyst_targets_NYSE_C1.txt
CALY	analyst_targets_NYSE_C1.txt
CANG	analyst_targets_NYSE_C1.txt
CARR	analyst_targets_NYSE_C1.txt
CARS	analyst_targets_NYSE_C1.txt
CAT	analyst_targets_NYSE_C1.txt
CAVA	analyst_targets_NYSE_C1.txt
CB	analyst_targets_NYSE_C1.txt
CBL.US	analyst_targets_NYSE_C1.txt
CBRE	analyst_targets_NYSE_C1.txt
CBT	analyst_targets_NYSE_C1.txt
CBU	analyst_targets_NYSE_C1.txt
CBZ	analyst_targets_NYSE_C1.txt
CC.US	analyst_targets_NYSE_C1.txt
CCEP	analyst_targets_NYSE_C1.txt
CCI	analyst_targets_NYSE_C1.txt
CCJ	analyst_targets_NYSE_C1.txt
CCK	analyst_targets_NYSE_C1.txt
CCL	analyst_targets_NYSE_C1.txt
CCU	analyst_targets_NYSE_C1.txt
CDE	analyst_targets_NYSE_C1.txt
CDP	analyst_targets_NYSE_C1.txt
CDRE	analyst_targets_NYSE_C1.txt
CE	analyst_targets_NYSE_C1.txt
CF	analyst_targets_NYSE_C1.txt
CFG	analyst_targets_NYSE_C1.txt
CFR	analyst_targets_NYSE_C1.txt
CGAU	analyst_targets_NYSE_C1.txt
CHCT	analyst_targets_NYSE_C1.txt
CHD	analyst_targets_NYSE_C1.txt
CHE	analyst_targets_NYSE_C1.txt
CHH	analyst_targets_NYSE_C1.txt
CHPT	analyst_targets_NYSE_C1.txt
CHWY	analyst_targets_NYSE_C1.txt
CI	analyst_targets_NYSE_C1.txt
CIB	analyst_targets_NYSE_C1.txt
CIEN	analyst_targets_NYSE_C1.txt
CIM	analyst_targets_NYSE_C1.txt
CINT	analyst_targets_NYSE_C1.txt
CL	analyst_targets_NYSE_C1.txt
CLB	analyst_targets_NYSE_C1.txt
CLF.US	analyst_targets_NYSE_C1.txt
CLH	analyst_targets_NYSE_C1.txt
CLS	analyst_targets_NYSE_C1.txt
CLVT	analyst_targets_NYSE_C1.txt
CLW	analyst_targets_NYSE_C1.txt
CLX	analyst_targets_NYSE_C1.txt
CM	analyst_targets_NYSE_C1.txt
CMC	analyst_targets_NYSE_C1.txt
CMCL	analyst_targets_NYSE_C1.txt
CMG	analyst_targets_NYSE_C1.txt
CMI	analyst_targets_NYSE_C1.txt
CMP	analyst_targets_NYSE_C1.txt
CMS	analyst_targets_NYSE_C1.txt
CMT	analyst_targets_NYSE_C1.txt
CMTG	analyst_targets_NYSE_C1.txt
CNA	analyst_targets_NYSE_C1.txt
CNC	analyst_targets_NYSE_C1.txt
CNH.US	analyst_targets_NYSE_C1.txt
CNI	analyst_targets_NYSE_C1.txt
CNK	analyst_targets_NYSE_C1.txt
CNM	analyst_targets_NYSE_C1.txt
CNMD	analyst_targets_NYSE_C1.txt
CNNE	analyst_targets_NYSE_C1.txt
CNO	analyst_targets_NYSE_C1.txt
CNP	analyst_targets_NYSE_C2.txt
CNQ	analyst_targets_NYSE_C2.txt
CNR	analyst_targets_NYSE_C2.txt
CNS	analyst_targets_NYSE_C2.txt
CNX	analyst_targets_NYSE_C2.txt
CODI	analyst_targets_NYSE_C2.txt
COF	analyst_targets_NYSE_C2.txt
COHR	analyst_targets_NYSE_C2.txt
COLD	analyst_targets_NYSE_C2.txt
COMP.US	analyst_targets_NYSE_C2.txt
CON.US	analyst_targets_NYSE_C2.txt
COOK	analyst_targets_NYSE_C2.txt
COP	analyst_targets_NYSE_C2.txt
COR	analyst_targets_NYSE_C2.txt
COTY	analyst_targets_NYSE_C2.txt
COUR	analyst_targets_NYSE_C2.txt
CP	analyst_targets_NYSE_C2.txt
CPA	analyst_targets_NYSE_C2.txt
CPAY	analyst_targets_NYSE_C2.txt
CPF	analyst_targets_NYSE_C2.txt
CPK	analyst_targets_NYSE_C2.txt
CPNG	analyst_targets_NYSE_C2.txt
CPRI	analyst_targets_NYSE_C2.txt
CPS	analyst_targets_NYSE_C2.txt
CPT	analyst_targets_NYSE_C2.txt
CQP	analyst_targets_NYSE_C2.txt
CR	analyst_targets_NYSE_C2.txt
CRBG	analyst_targets_NYSE_C2.txt
CRC	analyst_targets_NYSE_C2.txt
CRCL	analyst_targets_NYSE_C2.txt
CRD.A	analyst_targets_NYSE_C2.txt
CRGY	analyst_targets_NYSE_C2.txt
CRH	analyst_targets_NYSE_C2.txt
CRI	analyst_targets_NYSE_C2.txt
CRK	analyst_targets_NYSE_C2.txt
CRL	analyst_targets_NYSE_C2.txt
CRM	analyst_targets_NYSE_C2.txt
CRS	analyst_targets_NYSE_C2.txt
CSL	analyst_targets_NYSE_C2.txt
CSQR	analyst_targets_NYSE_C2.txt
CSR	analyst_targets_NYSE_C2.txt
CSTM	analyst_targets_NYSE_C2.txt
CSV	analyst_targets_NYSE_C2.txt
CSW	analyst_targets_NYSE_C2.txt
CTEV	analyst_targets_NYSE_C2.txt
CTGO	analyst_targets_NYSE_C2.txt
CTO	analyst_targets_NYSE_C2.txt
CTOS	analyst_targets_NYSE_C2.txt
CTRE	analyst_targets_NYSE_C2.txt
CTRI	analyst_targets_NYSE_C2.txt
CTVA	analyst_targets_NYSE_C2.txt
CUBE	analyst_targets_NYSE_C2.txt
CUBI	analyst_targets_NYSE_C2.txt
CURB	analyst_targets_NYSE_C2.txt
CURV	analyst_targets_NYSE_C2.txt
CUZ	analyst_targets_NYSE_C2.txt
CVE	analyst_targets_NYSE_C2.txt
CVEO	analyst_targets_NYSE_C2.txt
CVI.US	analyst_targets_NYSE_C2.txt
CVLG	analyst_targets_NYSE_C2.txt
CVNA	analyst_targets_NYSE_C2.txt
CVS	analyst_targets_NYSE_C2.txt
CVSA	analyst_targets_NYSE_C2.txt
CVX.US	analyst_targets_NYSE_C2.txt
CW	analyst_targets_NYSE_C2.txt
CWEN	analyst_targets_NYSE_C2.txt
CWH	analyst_targets_NYSE_C2.txt
CWK.US	analyst_targets_NYSE_C2.txt
CWT	analyst_targets_NYSE_C2.txt
CX	analyst_targets_NYSE_C2.txt
CXM	analyst_targets_NYSE_C2.txt
CXT	analyst_targets_NYSE_C2.txt
CXW	analyst_targets_NYSE_C2.txt
CYD	analyst_targets_NYSE_C2.txt
CYH	analyst_targets_NYSE_C2.txt
D	analyst_targets_NYSE_D.txt
DAC	analyst_targets_NYSE_D.txt
DAL	analyst_targets_NYSE_D.txt
DAN	analyst_targets_NYSE_D.txt
DAR	analyst_targets_NYSE_D.txt
DAVA	analyst_targets_NYSE_D.txt
DB	analyst_targets_NYSE_D.txt
DBD	analyst_targets_NYSE_D.txt
DBI	analyst_targets_NYSE_D.txt
DCH.US	analyst_targets_NYSE_D.txt
DCI	analyst_targets_NYSE_D.txt
DCO	analyst_targets_NYSE_D.txt
DCOM	analyst_targets_NYSE_D.txt
DD	analyst_targets_NYSE_D.txt
DDS	analyst_targets_NYSE_D.txt
DE	analyst_targets_NYSE_D.txt
DEA	analyst_targets_NYSE_D.txt
DECK	analyst_targets_NYSE_D.txt
DEI	analyst_targets_NYSE_D.txt
DELL	analyst_targets_NYSE_D.txt
DEO	analyst_targets_NYSE_D.txt
DFIN	analyst_targets_NYSE_D.txt
DG.US	analyst_targets_NYSE_D.txt
DGX	analyst_targets_NYSE_D.txt
DHI	analyst_targets_NYSE_D.txt
DHR	analyst_targets_NYSE_D.txt
DHT	analyst_targets_NYSE_D.txt
DIN	analyst_targets_NYSE_D.txt
DINO	analyst_targets_NYSE_D.txt
DIS	analyst_targets_NYSE_D.txt
DK	analyst_targets_NYSE_D.txt
DKL	analyst_targets_NYSE_D.txt
DKS	analyst_targets_NYSE_D.txt
DLB	analyst_targets_NYSE_D.txt
DLR	analyst_targets_NYSE_D.txt
DNA	analyst_targets_NYSE_D.txt
DNN	analyst_targets_NYSE_D.txt
DNOW	analyst_targets_NYSE_D.txt
DOC	analyst_targets_NYSE_D.txt
DOCN	analyst_targets_NYSE_D.txt
DOCS	analyst_targets_NYSE_D.txt
DOLE	analyst_targets_NYSE_D.txt
DOV	analyst_targets_NYSE_D.txt
DOW	analyst_targets_NYSE_D.txt
DQ	analyst_targets_NYSE_D.txt
DRD	analyst_targets_NYSE_D.txt
DRI	analyst_targets_NYSE_D.txt
DT	analyst_targets_NYSE_D.txt
DTE	analyst_targets_NYSE_D.txt
DTM	analyst_targets_NYSE_D.txt
DUK	analyst_targets_NYSE_D.txt
DV	analyst_targets_NYSE_D.txt
DVA	analyst_targets_NYSE_D.txt
DVN	analyst_targets_NYSE_D.txt
DX	analyst_targets_NYSE_D.txt
DXC	analyst_targets_NYSE_D.txt
DY	analyst_targets_NYSE_D.txt
E	analyst_targets_NYSE_E.txt
EAF	analyst_targets_NYSE_E.txt
EAT	analyst_targets_NYSE_E.txt
EBS	analyst_targets_NYSE_E.txt
EC	analyst_targets_NYSE_E.txt
ECG	analyst_targets_NYSE_E.txt
ECL	analyst_targets_NYSE_E.txt
ECVT	analyst_targets_NYSE_E.txt
ED	analyst_targets_NYSE_E.txt
EDU	analyst_targets_NYSE_E.txt
EE	analyst_targets_NYSE_E.txt
EFC	analyst_targets_NYSE_E.txt
EFOR	analyst_targets_NYSE_E.txt
EFX	analyst_targets_NYSE_E.txt
EFXT	analyst_targets_NYSE_E.txt
EG	analyst_targets_NYSE_E.txt
EGHT	analyst_targets_NYSE_E.txt
EGO	analyst_targets_NYSE_E.txt
EGP.US	analyst_targets_NYSE_E.txt
EGY	analyst_targets_NYSE_E.txt
EHC	analyst_targets_NYSE_E.txt
EIG	analyst_targets_NYSE_E.txt
EIX	analyst_targets_NYSE_E.txt
EL	analyst_targets_NYSE_E.txt
ELAN	analyst_targets_NYSE_E.txt
ELF	analyst_targets_NYSE_E.txt
ELS	analyst_targets_NYSE_E.txt
ELV	analyst_targets_NYSE_E.txt
EMA	analyst_targets_NYSE_E.txt
EMBJ	analyst_targets_NYSE_E.txt
EME	analyst_targets_NYSE_E.txt
EMN	analyst_targets_NYSE_E.txt
EMR	analyst_targets_NYSE_E.txt
ENB	analyst_targets_NYSE_E.txt
ENIC	analyst_targets_NYSE_E.txt
ENOV	analyst_targets_NYSE_E.txt
ENR	analyst_targets_NYSE_E.txt
ENS.US	analyst_targets_NYSE_E.txt
ENVA	analyst_targets_NYSE_E.txt
EOG	analyst_targets_NYSE_E.txt
EPAC	analyst_targets_NYSE_E.txt
EPAM	analyst_targets_NYSE_E.txt
EPC	analyst_targets_NYSE_E.txt
EPD	analyst_targets_NYSE_E.txt
EPM	analyst_targets_NYSE_E.txt
EPR	analyst_targets_NYSE_E.txt
EPRT	analyst_targets_NYSE_E.txt
EQBK	analyst_targets_NYSE_E.txt
EQH	analyst_targets_NYSE_E.txt
EQNR	analyst_targets_NYSE_E.txt
EQT	analyst_targets_NYSE_E.txt
EQX	analyst_targets_NYSE_E.txt
ERO	analyst_targets_NYSE_E.txt
EROC	analyst_targets_NYSE_E.txt
EROK	analyst_targets_NYSE_E.txt
ES	analyst_targets_NYSE_E.txt
ESAB	analyst_targets_NYSE_E.txt
ESE	analyst_targets_NYSE_E.txt
ESI	analyst_targets_NYSE_E.txt
ESNT	analyst_targets_NYSE_E.txt
ESRT	analyst_targets_NYSE_E.txt
ESS	analyst_targets_NYSE_E.txt
ESTC	analyst_targets_NYSE_E.txt
ET	analyst_targets_NYSE_E.txt
ETD	analyst_targets_NYSE_E.txt
ETN	analyst_targets_NYSE_E.txt
ETR	analyst_targets_NYSE_E.txt
ETSY	analyst_targets_NYSE_E.txt
EVEX	analyst_targets_NYSE_E.txt
EVH	analyst_targets_NYSE_E.txt
EVR	analyst_targets_NYSE_E.txt
EVRG	analyst_targets_NYSE_E.txt
EVTC	analyst_targets_NYSE_E.txt
EW	analyst_targets_NYSE_E.txt
EXE	analyst_targets_NYSE_E.txt
EXK	analyst_targets_NYSE_E.txt
EXP	analyst_targets_NYSE_E.txt
EXPD	analyst_targets_NYSE_E.txt
EXR	analyst_targets_NYSE_E.txt
F	analyst_targets_NYSE_F.txt
FAF	analyst_targets_NYSE_F.txt
FBIN	analyst_targets_NYSE_F.txt
FBK	analyst_targets_NYSE_F.txt
FBP	analyst_targets_NYSE_F.txt
FBRT	analyst_targets_NYSE_F.txt
FC	analyst_targets_NYSE_F.txt
FCF	analyst_targets_NYSE_F.txt
FCN	analyst_targets_NYSE_F.txt
FCPT	analyst_targets_NYSE_F.txt
FCX	analyst_targets_NYSE_F.txt
FDS	analyst_targets_NYSE_F.txt
FDX	analyst_targets_NYSE_F.txt
FE	analyst_targets_NYSE_F.txt
FG	analyst_targets_NYSE_F.txt
FHI	analyst_targets_NYSE_F.txt
FHN	analyst_targets_NYSE_F.txt
FICO	analyst_targets_NYSE_F.txt
FIG	analyst_targets_NYSE_F.txt
FIGS	analyst_targets_NYSE_F.txt
FINV	analyst_targets_NYSE_F.txt
FIS.US	analyst_targets_NYSE_F.txt
FITB	analyst_targets_NYSE_F.txt
FIX	analyst_targets_NYSE_F.txt
FLG	analyst_targets_NYSE_F.txt
FLO	analyst_targets_NYSE_F.txt
FLR.US	analyst_targets_NYSE_F.txt
FLS	analyst_targets_NYSE_F.txt
FMC	analyst_targets_NYSE_F.txt
FMS	analyst_targets_NYSE_F.txt
FMX	analyst_targets_NYSE_F.txt
FN	analyst_targets_NYSE_F.txt
FNB	analyst_targets_NYSE_F.txt
FND	analyst_targets_NYSE_F.txt
FNF	analyst_targets_NYSE_F.txt
FNV	analyst_targets_NYSE_F.txt
FOUR	analyst_targets_NYSE_F.txt
FPI	analyst_targets_NYSE_F.txt
FPS	analyst_targets_NYSE_F.txt
FR.US	analyst_targets_NYSE_F.txt
FRO	analyst_targets_NYSE_F.txt
FRT	analyst_targets_NYSE_F.txt
FSK	analyst_targets_NYSE_F.txt
FSM	analyst_targets_NYSE_F.txt
FSS	analyst_targets_NYSE_F.txt
FTAI	analyst_targets_NYSE_F.txt
FTI	analyst_targets_NYSE_F.txt
FTRE	analyst_targets_NYSE_F.txt
FTS	analyst_targets_NYSE_F.txt
FTV	analyst_targets_NYSE_F.txt
FUBO	analyst_targets_NYSE_F.txt
FUL	analyst_targets_NYSE_F.txt
FUN.US	analyst_targets_NYSE_F.txt
FVRR	analyst_targets_NYSE_F.txt
G.US	analyst_targets_NYSE_G.txt
GAP	analyst_targets_NYSE_G.txt
GATX	analyst_targets_NYSE_G.txt
GBCI	analyst_targets_NYSE_G.txt
GBX.US	analyst_targets_NYSE_G.txt
GCO	analyst_targets_NYSE_G.txt
GD	analyst_targets_NYSE_G.txt
GDDY	analyst_targets_NYSE_G.txt
GE	analyst_targets_NYSE_G.txt
GEF	analyst_targets_NYSE_G.txt
GEL	analyst_targets_NYSE_G.txt
GENI	analyst_targets_NYSE_G.txt
GEO	analyst_targets_NYSE_G.txt
GETY	analyst_targets_NYSE_G.txt
GEV	analyst_targets_NYSE_G.txt
GFF	analyst_targets_NYSE_G.txt
GFI.US	analyst_targets_NYSE_G.txt
GFL	analyst_targets_NYSE_G.txt
GFR	analyst_targets_NYSE_G.txt
GGB	analyst_targets_NYSE_G.txt
GGG	analyst_targets_NYSE_G.txt
GHM	analyst_targets_NYSE_G.txt
GIB	analyst_targets_NYSE_G.txt
GIL	analyst_targets_NYSE_G.txt
GIS	analyst_targets_NYSE_G.txt
GKOS	analyst_targets_NYSE_G.txt
GL	analyst_targets_NYSE_G.txt
GLOB	analyst_targets_NYSE_G.txt
GLW	analyst_targets_NYSE_G.txt
GM	analyst_targets_NYSE_G.txt
GMED	analyst_targets_NYSE_G.txt
GMRS	analyst_targets_NYSE_G.txt
GNE	analyst_targets_NYSE_G.txt
GNK.US	analyst_targets_NYSE_G.txt
GNL	analyst_targets_NYSE_G.txt
GNRC	analyst_targets_NYSE_G.txt
GNW	analyst_targets_NYSE_G.txt
GOLD.US	analyst_targets_NYSE_G.txt
GOLF	analyst_targets_NYSE_G.txt
GOOS	analyst_targets_NYSE_G.txt
GPC	analyst_targets_NYSE_G.txt
GPI	analyst_targets_NYSE_G.txt
GPK	analyst_targets_NYSE_G.txt
GPMT	analyst_targets_NYSE_G.txt
GPN	analyst_targets_NYSE_G.txt
GPOR	analyst_targets_NYSE_G.txt
GRDN	analyst_targets_NYSE_G.txt
GRND	analyst_targets_NYSE_G.txt
GRNT	analyst_targets_NYSE_G.txt
GROY	analyst_targets_NYSE_G.txt
GS	analyst_targets_NYSE_G.txt
GSBD	analyst_targets_NYSE_G.txt
GSK	analyst_targets_NYSE_G.txt
GSL	analyst_targets_NYSE_G.txt
GTES	analyst_targets_NYSE_G.txt
GTN	analyst_targets_NYSE_G.txt
GTY	analyst_targets_NYSE_G.txt
GVA	analyst_targets_NYSE_G.txt
GWRE	analyst_targets_NYSE_G.txt
GWW	analyst_targets_NYSE_G.txt
GXO	analyst_targets_NYSE_G.txt
H.US	analyst_targets_NYSE_H.txt
HAE	analyst_targets_NYSE_H.txt
HAFN	analyst_targets_NYSE_H.txt
HAL	analyst_targets_NYSE_H.txt
HASI	analyst_targets_NYSE_H.txt
HAWK	analyst_targets_NYSE_H.txt
HAYW	analyst_targets_NYSE_H.txt
HBM	analyst_targets_NYSE_H.txt
HCA	analyst_targets_NYSE_H.txt
HCC	analyst_targets_NYSE_H.txt
HCI	analyst_targets_NYSE_H.txt
HD	analyst_targets_NYSE_H.txt
HE	analyst_targets_NYSE_H.txt
HEI	analyst_targets_NYSE_H.txt
HEI.A	analyst_targets_NYSE_H.txt
HESM	analyst_targets_NYSE_H.txt
HG	analyst_targets_NYSE_H.txt
HGTY	analyst_targets_NYSE_H.txt
HGV	analyst_targets_NYSE_H.txt
HHH	analyst_targets_NYSE_H.txt
HIG	analyst_targets_NYSE_H.txt
HII	analyst_targets_NYSE_H.txt
HIMS	analyst_targets_NYSE_H.txt
HIPO	analyst_targets_NYSE_H.txt
HIW	analyst_targets_NYSE_H.txt
HL	analyst_targets_NYSE_H.txt
HLF	analyst_targets_NYSE_H.txt
HLI	analyst_targets_NYSE_H.txt
HLIO	analyst_targets_NYSE_H.txt
HLLY	analyst_targets_NYSE_H.txt
HLN	analyst_targets_NYSE_H.txt
HLT	analyst_targets_NYSE_H.txt
HMN	analyst_targets_NYSE_H.txt
HNGE	analyst_targets_NYSE_H.txt
HOG	analyst_targets_NYSE_H.txt
HOMB	analyst_targets_NYSE_H.txt
HP	analyst_targets_NYSE_H.txt
HPE	analyst_targets_NYSE_H.txt
HPP	analyst_targets_NYSE_H.txt
HPQ	analyst_targets_NYSE_H.txt
HR	analyst_targets_NYSE_H.txt
HRB	analyst_targets_NYSE_H.txt
HRI	analyst_targets_NYSE_H.txt
HRL	analyst_targets_NYSE_H.txt
HRTG	analyst_targets_NYSE_H.txt
HSY	analyst_targets_NYSE_H.txt
HTB	analyst_targets_NYSE_H.txt
HTGC	analyst_targets_NYSE_H.txt
HTH	analyst_targets_NYSE_H.txt
HTZ	analyst_targets_NYSE_H.txt
HUBB	analyst_targets_NYSE_H.txt
HUBS	analyst_targets_NYSE_H.txt
HUM	analyst_targets_NYSE_H.txt
HUN	analyst_targets_NYSE_H.txt
HUYA.US	analyst_targets_NYSE_H.txt
HWM	analyst_targets_NYSE_H.txt
HXL	analyst_targets_NYSE_H.txt
HY	analyst_targets_NYSE_H.txt
HYLN	analyst_targets_NYSE_H.txt
HZO	analyst_targets_NYSE_H.txt
IAG.US	analyst_targets_NYSE_I.txt
IBM	analyst_targets_NYSE_I.txt
IBP	analyst_targets_NYSE_I.txt
IBTA	analyst_targets_NYSE_I.txt
ICE	analyst_targets_NYSE_I.txt
ICL	analyst_targets_NYSE_I.txt
IDA	analyst_targets_NYSE_I.txt
IDR.US	analyst_targets_NYSE_I.txt
IE	analyst_targets_NYSE_I.txt
IEX	analyst_targets_NYSE_I.txt
IFF	analyst_targets_NYSE_I.txt
IFS	analyst_targets_NYSE_I.txt
IHG	analyst_targets_NYSE_I.txt
IIPR	analyst_targets_NYSE_I.txt
IMAX	analyst_targets_NYSE_I.txt
IMO	analyst_targets_NYSE_I.txt
INFQ	analyst_targets_NYSE_I.txt
INFY	analyst_targets_NYSE_I.txt
INGM	analyst_targets_NYSE_I.txt
INGR	analyst_targets_NYSE_I.txt
INN	analyst_targets_NYSE_I.txt
INSP	analyst_targets_NYSE_I.txt
INSW	analyst_targets_NYSE_I.txt
INTT	analyst_targets_NYSE_I.txt
INVH	analyst_targets_NYSE_I.txt
INVX	analyst_targets_NYSE_I.txt
IONQ	analyst_targets_NYSE_I.txt
IOT	analyst_targets_NYSE_I.txt
IP.US	analyst_targets_NYSE_I.txt
IPI	analyst_targets_NYSE_I.txt
IQV	analyst_targets_NYSE_I.txt
IR	analyst_targets_NYSE_I.txt
IRM	analyst_targets_NYSE_I.txt
IRT	analyst_targets_NYSE_I.txt
IT	analyst_targets_NYSE_I.txt
ITGR	analyst_targets_NYSE_I.txt
ITT	analyst_targets_NYSE_I.txt
ITUB	analyst_targets_NYSE_I.txt
ITW	analyst_targets_NYSE_I.txt
IVR	analyst_targets_NYSE_I.txt
IVT	analyst_targets_NYSE_I.txt
IVZ.US	analyst_targets_NYSE_I.txt
J	analyst_targets_NYSE_J.txt
JBGS	analyst_targets_NYSE_J.txt
JBI	analyst_targets_NYSE_J.txt
